"id","PID","forceactiontaken","insertDatetime"
"826c","1","","2024-11-01"
"827c","1","","2024-11-01"
"828c","1","","2024-11-01"
"829c","1","","2024-11-01"
"830c","1","","2024-11-01"
"831c","1","","2024-11-01"
"832c","1","","2024-11-01"
"833c","1","","2024-11-01"
"834c","1","","2024-11-01"
"835c","1","","2024-11-01"
"836c","1","","2024-11-01"
"836c","2","","2024-11-01"
"837c","1","","2024-11-01"
"838c","1","","2024-11-01"
"838c","2","","2024-11-01"
"839c","1","","2024-11-01"
"840c","1","","2024-11-01"
"841c","1","","2024-11-01"
"842c","1","","2024-11-01"
"843c","1","","2024-11-01"
"844c","1","","2024-11-01"
"845c","2","","2024-11-01"
"845c","1","","2024-11-01"
"846c","1","","2024-11-01"
"847c","1","","2024-11-01"
"848c","1","","2024-11-01"
"849c","1","","2024-11-01"
"850c","1","","2024-11-01"
"851c","1","","2024-11-01"
"852c","1","","2024-11-01"
"852c","2","","2024-11-01"
"853c","1","","2024-11-01"
"854c","1","","2024-11-01"
"855c","1","","2024-11-01"
"856c","1","","2024-11-01"
"857c","1","","2024-11-01"
"858c","1","","2024-11-01"
"859c","1","","2024-11-01"
"860c","2","","2024-11-01"
"860c","1","","2024-11-01"
"860c","3","","2024-11-01"
"861c","1","","2024-11-01"
"862c","1","","2024-11-01"
"863c","1","","2024-11-01"
"864c","1","","2024-11-01"
"865c","1","","2024-11-01"
"866c","1","","2024-11-01"
"867c","1","","2024-11-01"
"868c","3","","2024-11-01"
"868c","2","","2024-11-01"
"868c","4","","2024-11-01"
"868c","1","","2024-11-01"
"869c","2","","2024-11-01"
"869c","1","","2024-11-01"
"870c","1","","2024-11-01"
"871c","1","","2024-11-01"
"872c","1","","2024-11-01"
"873c","1","","2024-11-01"
"874c","1","","2024-11-01"
"875c","1","","2024-11-01"
"876c","1","","2024-11-01"
"877c","1","","2024-11-01"
"878c","1","","2024-11-01"
"879c","1","","2024-11-01"
"880c","1","","2024-11-01"
"881c","1","","2024-11-01"
"882c","1","","2024-11-01"
"883c","1","","2024-11-01"
"884c","1","","2024-11-01"
"885c","1","","2024-11-01"
"886c","1","","2024-11-01"
"887c","1","","2024-11-01"
"888c","1","","2024-11-01"
"889c","1","","2024-11-01"
"890c","1","","2024-11-01"
"891c","1","","2024-11-01"
"892c","1","","2024-11-01"
"893c","1","","2024-11-01"
"894c","1","","2024-11-01"
"895c","1","","2024-11-01"
"896c","1","","2024-11-01"
"897c","1","","2024-11-01"
"898c","1","","2024-11-01"
"899c","1","","2024-11-01"
"900c","1","","2024-11-01"
"901c","1","","2024-11-01"
"902c","1","","2024-11-01"
"902c","2","","2024-11-01"
"903c","1","","2024-11-01"
"904c","1","","2024-11-01"
"904c","2","","2024-11-01"
"905c","1","","2024-11-01"
"906c","1","","2024-11-01"
"907c","1","","2024-11-01"
"908c","1","","2024-11-01"
"909c","1","","2024-11-01"
"910c","1","","2024-11-01"
"911c","1","","2024-11-01"
"912c","1","","2024-11-01"
"913c","1","","2024-11-01"
"914c","1","","2024-11-01"
"915c","1","","2024-11-01"
"916c","1","","2024-11-01"
"917c","1","","2024-11-01"
"918c","1","","2024-11-01"
"919c","1","","2024-11-01"
"920c","1","","2024-11-01"
"921c","1","","2024-11-01"
"922c","1","","2024-11-01"
"923c","1","","2024-11-01"
"924c","2","","2024-11-01"
"924c","1","","2024-11-01"
"925c","1","","2024-11-01"
"926c","1","","2024-11-01"
"927c","1","","2024-11-01"
"928c","1","","2024-11-01"
"929c","1","","2024-11-01"
"930c","1","","2024-11-01"
"931c","1","","2024-11-01"
"932c","1","","2024-11-01"
"933c","1","","2024-11-01"
"934c","1","","2024-11-01"
"935c","1","","2024-11-01"
"936c","1","","2024-11-01"
"937c","1","","2024-11-01"
"938c","1","","2024-11-01"
"939c","1","","2024-11-01"
"940c","1","","2024-11-01"
"941c","1","","2024-11-01"
"942c","1","","2024-11-01"
"943c","1","","2024-11-01"
"944c","1","","2024-11-01"
"945c","1","","2024-11-01"
"946c","1","","2024-11-01"
"947c","1","","2024-11-01"
"948c","1","","2024-11-01"
"949c","1","","2024-11-01"
"950c","1","","2024-11-01"
"951c","1","","2024-11-01"
"952c","1","","2024-11-01"
"952c","2","","2024-11-01"
"953c","1","","2024-11-01"
"954c","1","","2024-11-01"
"955c","1","","2024-11-01"
"956c","1","","2024-11-01"
"956c","2","","2024-11-01"
"957c","1","","2024-11-01"
"958c","1","","2024-11-01"
"959c","1","","2024-11-01"
"960c","1","","2024-11-01"
"961c","1","","2024-11-01"
"962c","1","","2024-11-01"
"963c","1","","2024-11-01"
"964c","1","","2024-11-01"
"965c","1","","2024-11-01"
"966c","1","","2024-11-01"
"967c","1","","2024-11-01"
"968c","1","","2024-11-01"
"969c","1","","2024-11-01"
"970c","1","","2024-11-01"
"971c","1","","2024-11-01"
"972c","1","","2024-11-01"
"973c","1","","2024-11-01"
"974c","1","","2024-11-01"
"975c","1","","2024-11-01"
"976c","1","","2024-11-01"
"977c","1","","2024-11-01"
"978c","1","","2024-11-01"
"979c","1","","2024-11-01"
"980c","1","","2024-11-01"
"981c","1","","2024-11-01"
"982c","1","","2024-11-01"
"983c","1","","2024-11-01"
"984c","1","","2024-11-01"
"985c","1","","2024-11-01"
"986c","1","","2024-11-01"
"987c","1","","2024-11-01"
"988c","1","","2024-11-01"
"989c","1","","2024-11-01"
"990c","1","","2024-11-01"
"991c","1","","2024-11-01"
"992c","1","","2024-11-01"
"993c","1","","2024-11-01"
"994c","1","","2024-11-01"
"995c","1","","2024-11-01"
"996c","1","","2024-11-01"
"997c","1","","2024-11-01"
"998c","1","","2024-11-01"
"999c","1","","2024-11-01"
"1000c","1","","2024-11-01"
"1001c","1","","2024-11-01"
"1002c","1","","2024-11-01"
"1003c","1","","2024-11-01"
"1004c","1","","2024-11-01"
"1005c","1","","2024-11-01"
"1006c","1","","2024-11-01"
"1007c","1","","2024-11-01"
"1008c","1","","2024-11-01"
"1009c","1","","2024-11-01"
"1010c","1","","2024-11-01"
"1011c","1","","2024-11-01"
"1012c","1","","2024-11-01"
"1013c","1","","2024-11-01"
"1014c","1","","2024-11-01"
"1015c","1","","2024-11-01"
"1016c","1","","2024-11-01"
"1017c","1","","2024-11-01"
"1018c","1","","2024-11-01"
"1018c","2","","2024-11-01"
"1019c","1","","2024-11-01"
"1020c","1","","2024-11-01"
"1021c","1","","2024-11-01"
"1022c","1","","2024-11-01"
"1023c","1","","2024-11-01"
"1024c","1","","2024-11-01"
"1025c","1","","2024-11-01"
"1026c","1","","2024-11-01"
"1027c","1","","2024-11-01"
"1028c","1","","2024-11-01"
"1029c","2","","2024-11-01"
"1029c","1","","2024-11-01"
"1030c","1","","2024-11-01"
"1031c","1","","2024-11-01"
"1032c","1","","2024-11-01"
"1033c","1","","2024-11-01"
"1034c","1","","2024-11-01"
"1035c","7","","2024-11-01"
"1035c","1","","2024-11-01"
"1035c","2","","2024-11-01"
"1035c","5","","2024-11-01"
"1035c","4","","2024-11-01"
"1035c","6","","2024-11-01"
"1035c","3","","2024-11-01"
"1036c","1","","2024-11-01"
"1037c","1","","2024-11-01"
"1038c","1","","2024-11-01"
"1038c","2","","2024-11-01"
"1039c","1","","2024-11-01"
"1040c","1","","2024-11-01"
"1041c","1","","2024-11-01"
"1042c","1","","2024-11-01"
"1043c","1","","2024-11-01"
"1044c","1","","2024-11-01"
"1045c","1","","2024-11-01"
"1046c","1","","2024-11-01"
"1047c","1","","2024-11-01"
"1048c","3","","2024-11-01"
"1048c","1","","2024-11-01"
"1048c","2","","2024-11-01"
"1049c","1","","2024-11-01"
"1050c","1","","2024-11-01"
"1051c","1","","2024-11-01"
"1052c","1","","2024-11-01"
"1053c","1","","2024-11-01"
"1054c","1","","2024-11-01"
"1055c","1","","2024-11-01"
"1056c","1","","2024-11-01"
"1057c","1","","2024-11-01"
"1058c","1","","2024-11-01"
"1059c","1","","2024-11-01"
"1060c","2","","2024-11-01"
"1060c","1","","2024-11-01"
"1060c","4","","2024-11-01"
"1060c","3","","2024-11-01"
"1061c","1","","2024-11-01"
"1062c","1","","2024-11-01"
"1063c","1","","2024-11-01"
"1064c","1","","2024-11-01"
"1064c","2","","2024-11-01"
"1065c","1","","2024-11-01"
"1066c","1","","2024-11-01"
"1067c","1","","2024-11-01"
"1068c","1","","2024-11-01"
"1069c","1","","2024-11-01"
"1070c","1","","2024-11-01"
"1071c","1","","2024-11-01"
"1072c","1","","2024-11-01"
"1073c","1","","2024-11-01"
"1074c","1","","2024-11-01"
"1075c","1","","2024-11-01"
"1076c","1","","2024-11-01"
"1077c","1","","2024-11-01"
"1078c","1","","2024-11-01"
"1079c","1","","2024-11-01"
"1080c","1","","2024-11-01"
"1081c","1","","2024-11-01"
"1082c","1","","2024-11-01"
"1083c","1","","2024-11-01"
"1084c","1","","2024-11-01"
"1085c","1","","2024-11-01"
"1086c","1","","2024-11-01"
"1087c","1","","2024-11-01"
"1088c","1","","2024-11-01"
"1089c","1","","2024-11-01"
"1090c","1","","2024-11-01"
"1091c","1","","2024-11-01"
"1092c","1","","2024-11-01"
"1093c","1","","2024-11-01"
"1094c","1","","2024-11-01"
"1095c","1","","2024-11-01"
"1096c","1","","2024-11-01"
"1097c","1","","2024-11-01"
"1098c","1","","2024-11-01"
"1099c","1","","2024-11-01"
"1100c","1","","2024-11-01"
"1101c","1","","2024-11-01"
"1102c","1","","2024-11-01"
"1103c","1","","2024-11-01"
"1104c","1","","2024-11-01"
"1105c","1","","2024-11-01"
"1106c","1","","2024-11-01"
"1107c","1","","2024-11-01"
"1108c","1","","2024-11-01"
"1109c","1","","2024-11-01"
"1110c","1","","2024-11-01"
"1111c","1","","2024-11-01"
"1112c","1","","2024-11-01"
"1113c","1","","2024-11-01"
"1114c","1","","2024-11-01"
"1115c","1","","2024-11-01"
"1116c","1","","2024-11-01"
"1117c","1","","2024-11-01"
"1118c","1","","2024-11-01"
"1119c","1","","2024-11-01"
"1120c","1","","2024-11-01"
"1121c","1","","2024-11-01"
"1122c","1","","2024-11-01"
"1123c","1","","2024-11-01"
"1124c","1","","2024-11-01"
"1125c","1","","2024-11-01"
"1126c","1","","2024-11-01"
"1127c","1","","2024-11-01"
"1128c","1","","2024-11-01"
"1129c","1","","2024-11-01"
"1130c","1","","2024-11-01"
"1131c","1","","2024-11-01"
"1132c","1","","2024-11-01"
"1133c","1","","2024-11-01"
"1134c","1","","2024-11-01"
"1135c","1","","2024-11-01"
"1136c","1","","2024-11-01"
"1137c","1","","2024-11-01"
"1138c","1","","2024-11-01"
"1139c","1","","2024-11-01"
"1140c","1","","2024-11-01"
"1141c","1","","2024-11-01"
"1142c","1","","2024-11-01"
"1143c","1","","2024-11-01"
"1144c","1","","2024-11-01"
"1145c","2","","2024-11-01"
"1145c","1","","2024-11-01"
"1146c","1","","2024-11-01"
"1147c","1","","2024-11-01"
"1148c","1","","2024-11-01"
"1149c","1","","2024-11-01"
"1150c","1","","2024-11-01"
"1151c","1","","2024-11-01"
"1152c","1","","2024-11-01"
"1153c","1","","2024-11-01"
"1154c","1","","2024-11-01"
"1155c","1","","2024-11-01"
"1156c","1","","2024-11-01"
"1157c","1","","2024-11-01"
"1158c","1","","2024-11-01"
"1159c","1","","2024-11-01"
"1160c","1","","2024-11-01"
"1161c","1","","2024-11-01"
"1162c","1","","2024-11-01"
"1163c","1","","2024-11-01"
"1164c","1","","2024-11-01"
"1165c","1","","2024-11-01"
"1166c","1","","2024-11-01"
"1167c","1","","2024-11-01"
"1168c","1","","2024-11-01"
"1169c","1","","2024-11-01"
"1170c","1","","2024-11-01"
"1171c","1","","2024-11-01"
"1172c","1","","2024-11-01"
"1173c","1","","2024-11-01"
"1174c","1","","2024-11-01"
"1175c","1","","2024-11-01"
"1176c","1","","2024-11-01"
"1177c","1","","2024-11-01"
"1178c","1","","2024-11-01"
"1179c","1","","2024-11-01"
"1180c","1","","2024-11-01"
"1181c","1","","2024-11-01"
"1182c","1","","2024-11-01"
"1183c","1","","2024-11-01"
"1184c","1","","2024-11-01"
"1185c","1","","2024-11-01"
"1186c","1","","2024-11-01"
"1187c","1","","2024-11-01"
"1188c","1","","2024-11-01"
"1189c","1","","2024-11-01"
"1190c","1","","2024-11-01"
"1191c","1","","2024-11-01"
"1192c","1","","2024-11-01"
"1193c","1","","2024-11-01"
"1194c","1","","2024-11-01"
"1195c","1","","2024-11-01"
"1196c","1","","2024-11-01"
"1197c","1","","2024-11-01"
"1198c","1","","2024-11-01"
"1199c","1","","2024-11-01"
"1200c","1","","2024-11-01"
"1201c","1","","2024-11-01"
"1202c","1","","2024-11-01"
"1203c","2","","2024-11-01"
"1203c","1","","2024-11-01"
"1204c","1","","2024-11-01"
"1205c","1","","2024-11-01"
"1206c","1","","2024-11-01"
"1207c","1","","2024-11-01"
"1208c","1","","2024-11-01"
"1209c","1","","2024-11-01"
"1210c","1","","2024-11-01"
"1211c","1","","2024-11-01"
"1212c","1","","2024-11-01"
"1213c","1","","2024-11-01"
"1214c","1","","2024-11-01"
"1215c","1","","2024-11-01"
"1215c","2","","2024-11-01"
"1216c","1","","2024-11-01"
"1217c","1","","2024-11-01"
"1218c","1","","2024-11-01"
"1219c","1","","2024-11-01"
"1220c","1","","2024-11-01"
"1221c","1","","2024-11-01"
"1222c","1","","2024-11-01"
"1223c","1","","2024-11-01"
"1224c","1","","2024-11-01"
"1225c","1","","2024-11-01"
"1226c","1","","2024-11-01"
"1227c","1","","2024-11-01"
"1228c","1","","2024-11-01"
"1229c","1","","2024-11-01"
"1230c","1","","2024-11-01"
"1231c","1","","2024-11-01"
"1232c","1","","2024-11-01"
"1233c","1","","2024-11-01"
"1234c","1","","2024-11-01"
"1235c","1","","2024-11-01"
"1236c","1","","2024-11-01"
"1237c","1","","2024-11-01"
"1238c","1","","2024-11-01"
"1239c","1","","2024-11-01"
"1240c","1","","2024-11-01"
"1241c","1","","2024-11-01"
"1242c","1","","2024-11-01"
"1243c","1","","2024-11-01"
"1244c","1","","2024-11-01"
"1245c","1","","2024-11-01"
"1246c","1","","2024-11-01"
"1247c","1","","2024-11-01"
"1248c","1","","2024-11-01"
"1249c","1","","2024-11-01"
"1250c","1","","2024-11-01"
"1251c","1","","2024-11-01"
"1252c","1","","2024-11-01"
"1253c","1","","2024-11-01"
"1254c","1","","2024-11-01"
"1255c","1","","2024-11-01"
"1256c","1","","2024-11-01"
"1257c","1","","2024-11-01"
"1258c","1","","2024-11-01"
"1259c","1","","2024-11-01"
"1260c","1","","2024-11-01"
"1261c","1","","2024-11-01"
"1262c","1","","2024-11-01"
"1263c","1","","2024-11-01"
"1264c","1","","2024-11-01"
"1265c","1","","2024-11-01"
"1266c","1","","2024-11-01"
"1267c","1","","2024-11-01"
"1268c","1","","2024-11-01"
"1269c","1","","2024-11-01"
"1270c","1","","2024-11-01"
"1271c","1","","2024-11-01"
"1272c","1","","2024-11-01"
"1273c","1","","2024-11-01"
"1273c","2","","2024-11-01"
"1274c","1","","2024-11-01"
"1275c","1","","2024-11-01"
"1276c","1","","2024-11-01"
"1277c","1","","2024-11-01"
"1278c","1","","2024-11-01"
"1279c","1","","2024-11-01"
"1280c","1","","2024-11-01"
"1281c","1","","2024-11-01"
"1282c","1","","2024-11-01"
"1283c","1","","2024-11-01"
"1284c","1","","2024-11-01"
"1285c","1","","2024-11-01"
"1286c","1","","2024-11-01"
"1287c","1","","2024-11-01"
"1288c","1","","2024-11-01"
"1289c","1","","2024-11-01"
"1290c","1","","2024-11-01"
"1291c","1","","2024-11-01"
"1292c","1","","2024-11-01"
"1293c","1","","2024-11-01"
"1294c","1","","2024-11-01"
"1295c","1","","2024-11-01"
"1296c","1","","2024-11-01"
"1297c","1","","2024-11-01"
"1298c","1","","2024-11-01"
"1299c","1","","2024-11-01"
"1300c","1","","2024-11-01"
"1301c","1","","2024-11-01"
"1302c","1","","2024-11-01"
"1303c","1","","2024-11-01"
"1304c","1","","2024-11-01"
"1305c","1","","2024-11-01"
"1306c","1","","2024-11-01"
"1307c","1","","2024-11-01"
"1308c","1","","2024-11-01"
"1309c","1","","2024-11-01"
"1310c","1","","2024-11-01"
"1311c","1","","2024-11-01"
"1312c","1","","2024-11-01"
"1313c","1","","2024-11-01"
"1314c","1","","2024-11-01"
"1315c","1","","2024-11-01"
"1316c","1","","2024-11-01"
"1317c","1","","2024-11-01"
"1318c","1","","2024-11-01"
"1319c","1","","2024-11-01"
"1320c","1","","2024-11-01"
"1321c","3","","2024-11-01"
"1321c","2","","2024-11-01"
"1321c","1","","2024-11-01"
"1322c","1","","2024-11-01"
"1323c","1","","2024-11-01"
"1324c","1","","2024-11-01"
"1325c","1","","2024-11-01"
"1326c","1","","2024-11-01"
"1327c","1","","2024-11-01"
"1328c","1","","2024-11-01"
"1329c","1","","2024-11-01"
"1330c","1","","2024-11-01"
"1331c","1","","2024-11-01"
"1332c","1","","2024-11-01"
"1332c","2","","2024-11-01"
"1333c","1","","2024-11-01"
"1334c","1","","2024-11-01"
"1335c","1","","2024-11-01"
"1336c","1","","2024-11-01"
"1337c","1","","2024-11-01"
"1338c","1","","2024-11-01"
"1339c","1","","2024-11-01"
"1340c","1","","2024-11-01"
"1341c","3","","2024-11-01"
"1341c","4","","2024-11-01"
"1341c","1","","2024-11-01"
"1341c","5","","2024-11-01"
"1341c","2","","2024-11-01"
"1342c","1","","2024-11-01"
"1343c","1","","2024-11-01"
"1344c","1","","2024-11-01"
"1345c","1","","2024-11-01"
"1346c","1","","2024-11-01"
"1347c","1","","2024-11-01"
"1348c","1","","2024-11-01"
"1349c","1","","2024-11-01"
"1350c","1","","2024-11-01"
"1351c","1","","2024-11-01"
"1352c","1","","2024-11-01"
"1353c","1","","2024-11-01"
"1354c","1","","2024-11-01"
"1355c","1","","2024-11-01"
"1356c","1","","2024-11-01"
"1357c","1","","2024-11-01"
"1358c","2","","2024-11-01"
"1358c","1","","2024-11-01"
"1359c","1","","2024-11-01"
"1360c","1","","2024-11-01"
"1361c","1","","2024-11-01"
"1362c","1","","2024-11-01"
"1363c","1","","2024-11-01"
"1364c","1","","2024-11-01"
"1365c","1","","2024-11-01"
"1366c","1","","2024-11-01"
"1367c","1","","2024-11-01"
"1368c","1","","2024-11-01"
"1369c","1","","2024-11-01"
"1370c","1","","2024-11-01"
"1371c","1","","2024-11-01"
"1372c","1","","2024-11-01"
"1373c","1","","2024-11-01"
"1374c","1","","2024-11-01"
"1375c","1","","2024-11-01"
"1376c","1","","2024-11-01"
"1377c","1","","2024-11-01"
"1378c","1","","2024-11-01"
"1379c","1","","2024-11-01"
"1380c","1","","2024-11-01"
"1381c","1","","2024-11-01"
"1382c","1","","2024-11-01"
"1383c","1","","2024-11-01"
"1384c","1","","2024-11-01"
"1385c","1","","2024-11-01"
"1386c","1","","2024-11-01"
"1387c","1","","2024-11-01"
"1388c","1","","2024-11-01"
"1389c","1","","2024-11-01"
"1390c","1","","2024-11-01"
"1391c","1","","2024-11-01"
"1392c","1","","2024-11-01"
"1393c","1","","2024-11-01"
"1394c","1","","2024-11-01"
"1395c","1","","2024-11-01"
"1396c","1","","2024-11-01"
"1397c","1","","2024-11-01"
"1398c","1","","2024-11-01"
"1399c","1","","2024-11-01"
"1400c","1","","2024-11-01"
"1401c","1","","2024-11-01"
"1402c","1","","2024-11-01"
"1403c","1","","2024-11-01"
"1404c","1","","2024-11-01"
"1405c","1","","2024-11-01"
"1406c","1","","2024-11-01"
"1407c","1","","2024-11-01"
"1408c","1","","2024-11-01"
"1409c","1","","2024-11-01"
"1410c","1","","2024-11-01"
"1411c","1","","2024-11-01"
"1412c","1","","2024-11-01"
"1413c","1","","2024-11-01"
"1414c","1","","2024-11-01"
"1415c","1","","2024-11-01"
"1416c","1","","2024-11-01"
"1417c","1","","2024-11-01"
"1418c","1","","2024-11-01"
"1419c","1","","2024-11-01"
"1420c","1","","2024-11-01"
"1421c","1","","2024-11-01"
"1422c","1","","2024-11-01"
"1423c","1","","2024-11-01"
"1424c","1","","2024-11-01"
"1425c","1","","2024-11-01"
"1426c","1","","2024-11-01"
"1427c","1","","2024-11-01"
"1428c","1","","2024-11-01"
"1429c","1","","2024-11-01"
"1430c","1","","2024-11-01"
"1431c","1","","2024-11-01"
"1432c","1","","2024-11-01"
"1433c","1","","2024-11-01"
"1434c","1","","2024-11-01"
"1435c","1","","2024-11-01"
"1436c","1","","2024-11-01"
"1437c","1","","2024-11-01"
"1438c","1","","2024-11-01"
"1439c","1","","2024-11-01"
"1440c","1","","2024-11-01"
"1441c","1","","2024-11-01"
"1442c","1","","2024-11-01"
"1443c","1","","2024-11-01"
"1444c","1","","2024-11-01"
"1445c","1","","2024-11-01"
"1446c","1","","2024-11-01"
"1447c","1","","2024-11-01"
"1448c","1","","2024-11-01"
"1449c","1","","2024-11-01"
"1450c","1","","2024-11-01"
"1451c","1","","2024-11-01"
"1452c","1","","2024-11-01"
"1453c","1","","2024-11-01"
"1454c","1","","2024-11-01"
"1455c","1","","2024-11-01"
"1456c","1","","2024-11-01"
"1457c","1","","2024-11-01"
"1458c","1","","2024-11-01"
"1459c","1","","2024-11-01"
"1460c","1","","2024-11-01"
"1461c","1","","2024-11-01"
"1462c","1","","2024-11-01"
"1463c","1","","2024-11-01"
"1464c","1","","2024-11-01"
"1465c","1","","2024-11-01"
"1466c","1","","2024-11-01"
"1467c","1","","2024-11-01"
"1468c","1","","2024-11-01"
"1469c","1","","2024-11-01"
"1470c","1","","2024-11-01"
"1471c","1","","2024-11-01"
"1472c","1","","2024-11-01"
"1473c","1","","2024-11-01"
"1474c","1","","2024-11-01"
"1475c","1","","2024-11-01"
"1476c","1","","2024-11-01"
"1477c","1","","2024-11-01"
"1478c","1","","2024-11-01"
"1479c","1","","2024-11-01"
"1480c","1","","2024-11-01"
"1481c","1","","2024-11-01"
"1482c","1","","2024-11-01"
"1483c","1","","2024-11-01"
"1484c","1","","2024-11-01"
"1485c","1","","2024-11-01"
"1486c","1","","2024-11-01"
"1487c","1","","2024-11-01"
"1488c","1","","2024-11-01"
"1489c","1","","2024-11-01"
"1490c","1","","2024-11-01"
"1490c","2","","2024-11-01"
"1491c","1","","2024-11-01"
"1492c","1","","2024-11-01"
"1493c","1","","2024-11-01"
"1494c","1","","2024-11-01"
"1495c","1","","2024-11-01"
"1496c","1","","2024-11-01"
"1497c","1","","2024-11-01"
"1498c","1","","2024-11-01"
"1499c","1","","2024-11-01"
"1500c","1","","2024-11-01"
"1501c","1","","2024-11-01"
